stopinfo_ended;stopinfo_id;stopinfo_initialContainers;stopinfo_initialPersons;stopinfo_lane;stopinfo_loadedContainers;stopinfo_loadedPersons;stopinfo_parking;stopinfo_pos;stopinfo_started;stopinfo_type;stopinfo_unloadedContainers;stopinfo_unloadedPersons
8403.00;jinxie_taxi_72;0;0;977360507#0_0;0;0;1;1136.46;8393.00;taxi;0;0
8408.00;jinxie_tricycle_64;0;0;977360507#0_0;0;0;1;1136.46;8398.00;tricycle;0;0
8409.00;liujin_taxi_12;0;0;-51691749#4_0;0;0;1;143.78;8399.00;taxi;0;0
8418.00;houshan_tricycle_26;0;0;1172895350#7_0;0;0;1;654.28;8408.00;tricycle;0;0
8430.00;jinxie_motorcycle_72;0;0;977360507#0_0;0;0;1;1136.44;8419.00;motorcycle;0;0
8433.00;houshan_taxi_30;0;0;1172895350#7_0;0;0;1;654.27;8416.00;taxi;0;0
8434.00;jinxie_motorcycle_66;0;0;977360507#0_0;0;0;1;1136.46;8424.00;motorcycle;0;0
8434.00;houshan_taxi_31;0;0;1172895350#7_0;0;0;1;654.29;8411.00;taxi;0;0
8435.00;houshan_tricycle_29;0;0;1172895350#7_0;0;0;1;654.29;8422.00;tricycle;0;0
8437.00;houshan_motorcycle_32;0;0;1172895350#7_0;0;0;1;654.28;8427.00;motorcycle;0;0
8439.00;jinxie_motorcycle_45;0;0;977360507#0_0;0;0;1;1136.45;8429.00;motorcycle;0;0
8447.00;houshan_tricycle_30;0;0;1172895350#7_0;0;0;1;654.29;8432.00;tricycle;0;0
8452.00;liujin_taxi_11;0;0;-51691749#4_0;0;0;1;143.77;8442.00;taxi;0;0
8455.00;beigang_private_30;0;0;715792677_0;0;0;1;281.34;8445.00;private;0;0
8456.00;beibi_tricycle_7;0;0;-51691749#4_0;0;0;1;143.78;8446.00;tricycle;0;0
8456.00;houshan_tricycle_27;0;0;1172895350#7_0;0;0;1;654.29;8446.00;tricycle;0;0
8460.00;jinxie_taxi_48;0;0;977360507#0_0;0;0;1;1136.47;8450.00;taxi;0;0
8468.00;jinxie_private_46;0;0;977360507#0_0;0;0;1;1136.46;8458.00;private;0;0
8475.00;beibi_taxi_9;0;0;-51691749#4_0;0;0;1;143.79;8462.00;taxi;0;0
8478.00;liujin_taxi_15;0;0;-51691749#4_0;0;0;1;143.79;8468.00;taxi;0;0
8484.00;beibi_motorcycle_41;0;0;-51691749#4_0;0;0;1;143.77;8474.00;motorcycle;0;0
8484.00;jinxie_tricycle_79;0;0;977360507#0_0;0;0;1;1136.46;8474.00;tricycle;0;0
8506.00;beibi_private_17;0;0;-51691749#4_0;0;0;1;143.78;8496.00;private;0;0
8531.00;beibi_taxi_34;0;0;-51691749#4_0;0;0;1;143.78;8517.00;taxi;0;0
8534.00;beigang_taxi_26;0;0;715792677_0;0;0;1;281.31;8524.00;taxi;0;0
8535.00;beibi_taxi_14;0;0;-51691749#4_0;0;0;1;143.79;8525.00;taxi;0;0
8540.00;liujin_private_13;0;0;-51691749#4_0;0;0;1;143.79;8530.00;private;0;0
8542.00;jinxie_private_48;0;0;977360507#0_0;0;0;1;1136.46;8529.00;private;0;0
8543.00;jinxie_private_51;0;0;977360507#0_0;0;0;1;1136.47;8511.00;private;0;0
8544.00;jinxie_private_76;0;0;977360507#0_0;0;0;1;1136.45;8533.00;private;0;0
8545.00;jinxie_private_78;0;0;977360507#0_0;0;0;1;1136.46;8523.00;private;0;0
8547.00;jinxie_private_77;0;0;977360507#0_0;0;0;1;1136.46;8537.00;private;0;0
8551.00;jinxie_motorcycle_78;0;0;977360507#0_0;0;0;1;1136.46;8541.00;motorcycle;0;0
8571.00;beibi_taxi_11;0;0;-51691749#4_0;0;0;1;143.75;8556.00;taxi;0;0
8580.00;beibi_taxi_12;0;0;-51691749#4_0;0;0;1;143.78;8570.00;taxi;0;0
8586.00;jinxie_tricycle_54;0;0;977360507#0_0;0;0;1;1136.47;8576.00;tricycle;0;0
8591.00;jinxie_motorcycle_76;0;0;977360507#0_0;0;0;1;1136.45;8581.00;motorcycle;0;0
8605.00;beibi_private_15;0;0;-51691749#4_0;0;0;1;143.78;8595.00;private;0;0
8610.00;beibi_motorcycle_14;0;0;-51691749#4_0;0;0;1;143.79;8600.00;motorcycle;0;0
8612.00;jinxie_tricycle_52;0;0;977360507#0_0;0;0;1;1136.45;8602.00;tricycle;0;0
8615.00;jinxie_motorcycle_53;0;0;977360507#0_0;0;0;1;1136.45;8605.00;motorcycle;0;0
8651.00;jinxie_motorcycle_46;0;0;977360507#0_0;0;0;1;1136.47;8641.00;motorcycle;0;0
8653.00;jinxie_motorcycle_69;0;0;977360507#0_0;0;0;1;1136.44;8643.00;motorcycle;0;0
8657.00;jinxie_taxi_74;0;0;977360507#0_0;0;0;1;1136.46;8647.00;taxi;0;0
8688.00;beibi_tricycle_12;0;0;-51691749#4_0;0;0;1;143.77;8678.00;tricycle;0;0
8693.00;beibi_tricycle_14;0;0;-51691749#4_0;0;0;1;143.79;8683.00;tricycle;0;0
8693.00;jinxie_motorcycle_43;0;0;977360507#0_0;0;0;1;1136.45;8681.00;motorcycle;0;0
8696.00;jinxie_tricycle_67;0;0;977360507#0_0;0;0;1;1136.46;8686.00;tricycle;0;0
8698.00;jinxie_motorcycle_74;0;0;977360507#0_0;0;0;1;1136.47;8688.00;motorcycle;0;0
8708.00;beibi_motorcycle_40;0;0;-51691749#4_0;0;0;1;143.79;8698.00;motorcycle;0;0
8709.00;jinxie_taxi_57;0;0;977360507#0_0;0;0;1;1136.45;8692.00;taxi;0;0
8712.00;beibi_private_19;0;0;-51691749#4_0;0;0;1;143.77;8702.00;private;0;0
8714.00;jinxie_motorcycle_51;0;0;977360507#0_0;0;0;1;1136.44;8704.00;motorcycle;0;0
8716.00;beibi_motorcycle_34;0;0;-51691749#4_0;0;0;1;143.79;8706.00;motorcycle;0;0
8718.00;jinxie_taxi_67;0;0;977360507#0_0;0;0;1;1136.47;8708.00;taxi;0;0
8734.00;beibi_motorcycle_32;0;0;-51691749#4_0;0;0;1;143.77;8721.00;motorcycle;0;0
8738.00;beibi_tricycle_27;0;0;-51691749#4_0;0;0;1;143.79;8725.00;tricycle;0;0
8739.00;beibi_private_16;0;0;-51691749#4_0;0;0;1;143.77;8729.00;private;0;0
8743.00;beibi_taxi_36;0;0;-51691749#4_0;0;0;1;143.77;8733.00;taxi;0;0
8747.00;liujin_tricycle_8;0;0;-51691749#4_0;0;0;1;143.77;8737.00;tricycle;0;0
8747.00;jinxie_motorcycle_44;0;0;977360507#0_0;0;0;1;1136.46;8733.00;motorcycle;0;0
8748.00;jinxie_motorcycle_50;0;0;977360507#0_0;0;0;1;1136.47;8737.00;motorcycle;0;0
8767.00;beigang_taxi_27;0;0;715792677_0;0;0;1;281.32;8757.00;taxi;0;0
8772.00;dongchong_tricycle_4;0;0;977360507#0_0;0;0;1;1136.45;8762.00;tricycle;0;0
8777.00;beibi_tricycle_13;0;0;-51691749#4_0;0;0;1;143.79;8767.00;tricycle;0;0
8778.00;jinxie_private_50;0;0;977360507#0_0;0;0;1;1136.46;8746.00;private;0;0
8779.00;jinxie_motorcycle_47;0;0;977360507#0_0;0;0;1;1136.45;8757.00;motorcycle;0;0
8780.00;jinxie_motorcycle_48;0;0;977360507#0_0;0;0;1;1136.47;8741.00;motorcycle;0;0
8781.00;jinxie_motorcycle_68;0;0;977360507#0_0;0;0;1;1136.43;8771.00;motorcycle;0;0
8782.00;beibi_tricycle_17;0;0;-51691749#4_0;0;0;1;143.78;8771.00;tricycle;0;0
8782.00;jinxie_tricycle_42;0;0;977360507#0_0;0;0;1;1136.45;8753.00;tricycle;0;0
8783.00;beibi_tricycle_37;0;0;-51691749#4_0;0;0;1;143.79;8763.00;tricycle;0;0
8783.00;jinxie_tricycle_47;0;0;977360507#0_0;0;0;1;1136.47;8767.00;tricycle;0;0
8786.00;beibi_taxi_17;0;0;-51691749#4_0;0;0;1;143.78;8776.00;taxi;0;0
8787.00;jinxie_private_45;0;0;977360507#0_0;0;0;1;1136.46;8777.00;private;0;0
8791.00;beibi_private_30;0;0;-51691749#4_0;0;0;1;143.76;8781.00;private;0;0
8819.00;liujin_private_11;0;0;-51691749#4_0;0;0;1;143.77;8809.00;private;0;0
8820.00;beibi_tricycle_39;0;0;-51691749#4_0;0;0;1;143.78;8804.00;tricycle;0;0
8829.00;beibi_motorcycle_25;0;0;-51691749#4_0;0;0;1;143.79;8818.00;motorcycle;0;0
8830.00;beibi_tricycle_18;0;0;-51691749#4_0;0;0;1;143.78;8815.00;tricycle;0;0
8838.00;beibi_private_18;0;0;-51691749#4_0;0;0;1;143.78;8828.00;private;0;0
8846.00;jinxie_private_49;0;0;977360507#0_0;0;0;1;1136.46;8836.00;private;0;0
8850.00;dongchong_motorcycle_5;0;0;977360507#0_0;0;0;1;1136.45;8840.00;motorcycle;0;0
8854.00;dongchong_motorcycle_4;0;0;977360507#0_0;0;0;1;1136.46;8844.00;motorcycle;0;0
8870.00;beibi_private_23;0;0;-51691749#4_0;0;0;1;143.77;8860.00;private;0;0
8878.00;beibi_taxi_23;0;0;-51691749#4_0;0;0;1;143.77;8868.00;taxi;0;0
8895.00;dongchong_taxi_5;0;0;977360507#0_0;0;0;1;1136.44;8872.00;taxi;0;0
8896.00;jinxie_tricycle_43;0;0;977360507#0_0;0;0;1;1136.47;8880.00;tricycle;0;0
8897.00;jinxie_tricycle_66;0;0;977360507#0_0;0;0;1;1136.43;8877.00;tricycle;0;0
8898.00;jinxie_tricycle_73;0;0;977360507#0_0;0;0;1;1136.43;8884.00;tricycle;0;0
8899.00;jinxie_tricycle_46;0;0;977360507#0_0;0;0;1;1136.47;8889.00;tricycle;0;0
8904.00;jinxie_taxi_52;0;0;977360507#0_0;0;0;1;1136.46;8894.00;taxi;0;0
8910.00;beibi_private_50;0;0;-51691749#4_0;0;0;1;143.79;8900.00;private;0;0
8933.00;beibi_private_22;0;0;-51691749#4_0;0;0;1;143.77;8904.00;private;0;0
8934.00;beibi_taxi_30;0;0;-51691749#4_0;0;0;1;143.79;8920.00;taxi;0;0
8935.00;beibi_tricycle_42;0;0;-51691749#4_0;0;0;1;143.79;8924.00;tricycle;0;0
8938.00;beibi_motorcycle_42;0;0;-51691749#4_0;0;0;1;143.78;8928.00;motorcycle;0;0
8948.00;beibi_taxi_48;0;0;-51691749#4_0;0;0;1;143.78;8932.00;taxi;0;0
8956.00;dongchong_motorcycle_6;0;0;977360507#0_0;0;0;1;1136.46;8946.00;motorcycle;0;0
8957.00;beibi_taxi_21;0;0;-51691749#4_0;0;0;1;143.77;8947.00;taxi;0;0
8965.00;dongchong_motorcycle_12;0;0;977360507#0_0;0;0;1;1136.47;8942.00;motorcycle;0;0
8966.00;jinxie_motorcycle_49;0;0;977360507#0_0;0;0;1;1136.47;8937.00;motorcycle;0;0
8973.00;dongchong_private_5;0;0;977360507#0_0;0;0;1;1136.47;8955.00;private;0;0
8974.00;dongchong_taxi_11;0;0;977360507#0_0;0;0;1;1136.46;8964.00;taxi;0;0
8975.00;jinxie_motorcycle_67;0;0;977360507#0_0;0;0;1;1136.45;8960.00;motorcycle;0;0
8976.00;jinxie_tricycle_50;0;0;977360507#0_0;0;0;1;1136.47;8950.00;tricycle;0;0
8978.00;houshan_motorcycle_33;0;0;1172895350#7_0;0;0;1;654.29;8968.00;motorcycle;0;0
8979.00;liujin_motorcycle_6;0;0;-51691749#4_0;0;0;1;143.79;8964.00;motorcycle;0;0
8979.00;dongchong_tricycle_3;0;0;977360507#0_0;0;0;1;1136.46;8969.00;tricycle;0;0
8980.00;beibi_tricycle_25;0;0;-51691749#4_0;0;0;1;143.76;8967.00;tricycle;0;0
8982.00;jinxie_motorcycle_70;0;0;977360507#0_0;0;0;1;1136.47;8972.00;motorcycle;0;0
8997.00;beibi_private_46;0;0;-51691749#4_0;0;0;1;143.79;8978.00;private;0;0
8998.00;beibi_tricycle_20;0;0;-51691749#4_0;0;0;1;143.78;8983.00;tricycle;0;0
8999.00;beibi_tricycle_21;0;0;-51691749#4_0;0;0;1;143.78;8987.00;tricycle;0;0
9001.00;dongchong_tricycle_1;0;0;977360507#0_0;0;0;1;1136.45;8991.00;tricycle;0;0
9003.00;beibi_tricycle_23;0;0;-51691749#4_0;0;0;1;143.79;8993.00;tricycle;0;0
9004.00;dongchong_taxi_6;0;0;977360507#0_0;0;0;1;1136.47;8994.00;taxi;0;0
9006.00;beibi_motorcycle_55;0;0;-51691749#4_0;0;0;1;143.78;8996.00;motorcycle;0;0
9020.00;beigang_taxi_28;0;0;715792677_0;0;0;1;281.33;9010.00;taxi;0;0
9023.00;beibi_taxi_33;0;0;-51691749#4_0;0;0;1;143.79;9013.00;taxi;0;0
9027.00;beibi_motorcycle_21;0;0;-51691749#4_0;0;0;1;143.79;9017.00;motorcycle;0;0
9030.00;beibi_motorcycle_44;0;0;-51691749#4_0;0;0;1;143.77;9020.00;motorcycle;0;0
9032.00;dongchong_taxi_14;0;0;977360507#0_0;0;0;1;1136.47;9022.00;taxi;0;0
9063.00;beibi_private_25;0;0;-51691749#4_0;0;0;1;143.78;9049.00;private;0;0
9072.00;beibi_taxi_46;0;0;-51691749#4_0;0;0;1;143.77;9062.00;taxi;0;0
9086.00;dongchong_motorcycle_1;0;0;977360507#0_0;0;0;1;1136.46;9076.00;motorcycle;0;0
9087.00;beibi_tricycle_29;0;0;-51691749#4_0;0;0;1;143.79;9077.00;tricycle;0;0
9104.00;dongchong_motorcycle_14;0;0;977360507#0_0;0;0;1;1136.47;9091.00;motorcycle;0;0
9105.00;beibi_motorcycle_50;0;0;-51691749#4_0;0;0;1;143.76;9095.00;motorcycle;0;0
9110.00;beibi_taxi_26;0;0;-51691749#4_0;0;0;1;143.79;9100.00;taxi;0;0
9113.00;dongchong_tricycle_8;0;0;977360507#0_0;0;0;1;1136.47;9099.00;tricycle;0;0
9114.00;beibi_tricycle_52;0;0;-51691749#4_0;0;0;1;143.78;9104.00;tricycle;0;0
9118.00;dongchong_motorcycle_15;0;0;977360507#0_0;0;0;1;1136.46;9108.00;motorcycle;0;0
9132.00;dongchong_motorcycle_9;0;0;977360507#0_0;0;0;1;1136.45;9122.00;motorcycle;0;0
9137.00;dongchong_private_19;0;0;977360507#0_0;0;0;1;1136.47;9103.00;private;0;0
9138.00;jinxie_motorcycle_73;0;0;977360507#0_0;0;0;1;1136.47;9127.00;motorcycle;0;0
9148.00;dongchong_private_14;0;0;977360507#0_0;0;0;1;1136.46;9136.00;private;0;0
9149.00;jinxie_private_52;0;0;977360507#0_0;0;0;1;1136.47;9131.00;private;0;0
9150.00;jinxie_private_73;0;0;977360507#0_0;0;0;1;1136.47;9117.00;private;0;0
9151.00;jinxie_private_75;0;0;977360507#0_0;0;0;1;1136.46;9080.00;private;0;0
9152.00;dongchong_taxi_17;0;0;977360507#0_0;0;0;1;1136.45;9112.00;taxi;0;0
9155.00;beibi_motorcycle_28;0;0;-51691749#4_0;0;0;1;143.79;9141.00;motorcycle;0;0
9156.00;beibi_motorcycle_49;0;0;-51691749#4_0;0;0;1;143.77;9137.00;motorcycle;0;0
9157.00;beibi_motorcycle_29;0;0;-51691749#4_0;0;0;1;143.79;9147.00;motorcycle;0;0
9158.00;beibi_tricycle_30;0;0;-51691749#4_0;0;0;1;143.79;9144.00;tricycle;0;0
9159.00;dongchong_tricycle_14;0;0;977360507#0_0;0;0;1;1136.47;9143.00;tricycle;0;0
9160.00;beibi_tricycle_28;0;0;-51691749#4_0;0;0;1;143.79;9150.00;tricycle;0;0
9164.00;beibi_private_33;0;0;-51691749#4_0;0;0;1;143.78;9154.00;private;0;0
9164.00;dongchong_private_8;0;0;977360507#0_0;0;0;1;1136.47;9147.00;private;0;0
9165.00;jinxie_taxi_51;0;0;977360507#0_0;0;0;1;1136.44;9095.00;taxi;0;0
9166.00;jinxie_taxi_58;0;0;977360507#0_0;0;0;1;1136.46;9085.00;taxi;0;0
9168.00;jinxie_taxi_59;0;0;977360507#0_0;0;0;1;1136.47;9158.00;taxi;0;0
9173.00;jinxie_private_53;0;0;977360507#0_0;0;0;1;1136.46;9163.00;private;0;0
9185.00;beibi_motorcycle_47;0;0;-51691749#4_0;0;0;1;143.79;9170.00;motorcycle;0;0
9193.00;beibi_motorcycle_48;0;0;-51691749#4_0;0;0;1;143.76;9179.00;motorcycle;0;0
9194.00;beibi_tricycle_50;0;0;-51691749#4_0;0;0;1;143.79;9184.00;tricycle;0;0
9200.00;dongchong_motorcycle_11;0;0;977360507#0_0;0;0;1;1136.46;9185.00;motorcycle;0;0
9204.00;dongchong_tricycle_2;0;0;977360507#0_0;0;0;1;1136.45;9194.00;tricycle;0;0
9205.00;beibi_private_29;0;0;-51691749#4_0;0;0;1;143.79;9192.00;private;0;0
9209.00;jinxie_private_55;0;0;977360507#0_0;0;0;1;1136.47;9199.00;private;0;0
9210.00;beibi_taxi_28;0;0;-51691749#4_0;0;0;1;143.78;9200.00;taxi;0;0
9214.00;beibi_motorcycle_46;0;0;-51691749#4_0;0;0;1;143.79;9204.00;motorcycle;0;0
9224.00;jinxie_taxi_43;0;0;977360507#0_0;0;0;1;1136.47;9214.00;taxi;0;0
9236.00;beigang_taxi_29;0;0;715792677_0;0;0;1;281.34;9226.00;taxi;0;0
9240.00;beigang_taxi_30;0;0;715792677_0;0;0;1;281.33;9230.00;taxi;0;0
9260.00;dongchong_private_18;0;0;977360507#0_0;0;0;1;1136.47;9250.00;private;0;0
9261.00;beibi_taxi_35;0;0;-51691749#4_0;0;0;1;143.79;9242.00;taxi;0;0
9263.00;beibi_tricycle_22;0;0;-51691749#4_0;0;0;1;143.79;9253.00;tricycle;0;0
9268.00;beibi_tricycle_26;0;0;-51691749#4_0;0;0;1;143.77;9258.00;tricycle;0;0
9270.00;liujin_motorcycle_9;0;0;-51691749#4_0;0;0;1;143.77;9260.00;motorcycle;0;0
9286.00;dongchong_tricycle_15;0;0;977360507#0_0;0;0;1;1136.47;9271.00;tricycle;0;0
9290.00;jinxie_taxi_53;0;0;977360507#0_0;0;0;1;1136.44;9274.00;taxi;0;0
9291.00;jinxie_motorcycle_56;0;0;977360507#0_0;0;0;1;1136.47;9279.00;motorcycle;0;0
9294.00;beibi_motorcycle_52;0;0;-51691749#4_0;0;0;1;143.77;9284.00;motorcycle;0;0
9295.00;dongchong_motorcycle_16;0;0;977360507#0_0;0;0;1;1136.47;9285.00;motorcycle;0;0
9298.00;beibi_tricycle_33;0;0;-51691749#4_0;0;0;1;143.79;9288.00;tricycle;0;0
9299.00;jinxie_motorcycle_75;0;0;977360507#0_0;0;0;1;1136.45;9289.00;motorcycle;0;0
9324.00;beibi_private_34;0;0;-51691749#4_0;0;0;1;143.76;9304.00;private;0;0
9325.00;beibi_private_37;0;0;-51691749#4_0;0;0;1;143.78;9315.00;private;0;0
9326.00;beibi_private_52;0;0;-51691749#4_0;0;0;1;143.78;9292.00;private;0;0
9327.00;beibi_taxi_32;0;0;-51691749#4_0;0;0;1;143.78;9309.00;taxi;0;0
9331.00;dongchong_motorcycle_10;0;0;977360507#0_0;0;0;1;1136.46;9320.00;motorcycle;0;0
9342.00;liujin_tricycle_6;0;0;-51691749#4_0;0;0;1;143.76;9331.00;tricycle;0;0
9343.00;houshan_motorcycle_34;0;0;1172895350#7_0;0;0;1;654.26;9333.00;motorcycle;0;0
9346.00;jinxie_motorcycle_57;0;0;977360507#0_0;0;0;1;1136.46;9336.00;motorcycle;0;0
9351.00;dongchong_motorcycle_29;0;0;977360507#0_0;0;0;1;1136.47;9341.00;motorcycle;0;0
9358.00;beigang_motorcycle_26;0;0;715792677_0;0;0;1;281.33;9348.00;motorcycle;0;0
9362.00;beibi_private_38;0;0;-51691749#4_0;0;0;1;143.78;9323.00;private;0;0
9363.00;beibi_private_39;0;0;-51691749#4_0;0;0;1;143.77;9347.00;private;0;0
9364.00;beibi_private_58;0;0;-51691749#4_0;0;0;1;143.79;9319.00;private;0;0
9365.00;beibi_private_60;0;0;-51691749#4_0;0;0;1;143.78;9341.00;private;0;0
9366.00;beibi_taxi_31;0;0;-51691749#4_0;0;0;1;143.79;9337.00;taxi;0;0
9367.00;beibi_taxi_37;0;0;-51691749#4_0;0;0;1;143.79;9353.00;taxi;0;0
9368.00;liujin_tricycle_10;0;0;-51691749#4_0;0;0;1;143.75;9358.00;tricycle;0;0
9371.00;beibi_taxi_40;0;0;-51691749#4_0;0;0;1;143.79;9361.00;taxi;0;0
9380.00;dongchong_private_11;0;0;977360507#0_0;0;0;1;1136.46;9368.00;private;0;0
9391.00;dongchong_private_21;0;0;977360507#0_0;0;0;1;1136.47;9324.00;private;0;0
9392.00;dongchong_private_23;0;0;977360507#0_0;0;0;1;1136.46;9330.00;private;0;0
9393.00;dongchong_private_30;0;0;977360507#0_0;0;0;1;1136.47;9350.00;private;0;0
9394.00;dongchong_private_31;0;0;977360507#0_0;0;0;1;1136.47;9345.00;private;0;0
9395.00;jinxie_private_47;0;0;977360507#0_0;0;0;1;1136.47;9357.00;private;0;0
9396.00;dongchong_taxi_20;0;0;977360507#0_0;0;0;1;1136.47;9373.00;taxi;0;0
9397.00;dongchong_taxi_31;0;0;977360507#0_0;0;0;1;1136.45;9379.00;taxi;0;0
9398.00;dongchong_taxi_32;0;0;977360507#0_0;0;0;1;1136.46;9386.00;taxi;0;0
9399.00;jinxie_taxi_76;0;0;977360507#0_0;0;0;1;1136.46;9363.00;taxi;0;0
9400.00;dongchong_private_38;0;0;977360507#0_0;0;0;1;1136.46;9390.00;private;0;0
9436.00;dongchong_private_10;0;0;977360507#0_0;0;0;1;1136.46;9424.00;private;0;0
9442.00;beibi_motorcycle_60;0;0;-51691749#4_0;0;0;1;143.77;9430.00;motorcycle;0;0
9442.00;beigang_motorcycle_27;0;0;715792677_0;0;0;1;281.33;9432.00;motorcycle;0;0
9445.00;jinxie_taxi_77;0;0;977360507#0_0;0;0;1;1136.45;9435.00;taxi;0;0
9447.00;beibi_motorcycle_58;0;0;-51691749#4_0;0;0;1;143.76;9434.00;motorcycle;0;0
9452.00;beibi_tricycle_56;0;0;-51691749#4_0;0;0;1;143.79;9437.00;tricycle;0;0
9488.00;dongchong_private_20;0;0;977360507#0_0;0;0;1;1136.47;9471.00;private;0;0
9499.00;beibi_private_57;0;0;-51691749#4_0;0;0;1;143.78;9441.00;private;0;0
9500.00;beibi_private_65;0;0;-51691749#4_0;0;0;1;143.79;9471.00;private;0;0
9501.00;beibi_private_76;0;0;-51691749#4_0;0;0;1;143.77;9460.00;private;0;0
9502.00;beibi_private_64;0;0;-51691749#4_0;0;0;1;143.77;9492.00;private;0;0
9502.00;jinxie_motorcycle_77;0;0;977360507#0_0;0;0;1;1136.47;9492.00;motorcycle;0;0
9503.00;liujin_private_14;0;0;-51691749#4_0;0;0;1;143.77;9446.00;private;0;0
9504.00;beibi_taxi_39;0;0;-51691749#4_0;0;0;1;143.78;9465.00;taxi;0;0
9510.00;beibi_private_62;0;0;-51691749#4_0;0;0;1;143.78;9498.00;private;0;0
9511.00;beibi_taxi_56;0;0;-51691749#4_0;0;0;1;143.78;9451.00;taxi;0;0
9519.00;beibi_taxi_63;0;0;-51691749#4_0;0;0;1;143.79;9479.00;taxi;0;0
9520.00;beibi_taxi_64;0;0;-51691749#4_0;0;0;1;143.77;9483.00;taxi;0;0
9521.00;beibi_taxi_77;0;0;-51691749#4_0;0;0;1;143.79;9456.00;taxi;0;0
9522.00;beibi_taxi_79;0;0;-51691749#4_0;0;0;1;143.79;9475.00;taxi;0;0
9522.00;dongchong_motorcycle_23;0;0;977360507#0_0;0;0;1;1136.46;9506.00;motorcycle;0;0
9523.00;liujin_taxi_14;0;0;-51691749#4_0;0;0;1;143.77;9509.00;taxi;0;0
9524.00;beibi_motorcycle_64;0;0;-51691749#4_0;0;0;1;143.77;9488.00;motorcycle;0;0
9525.00;beibi_tricycle_35;0;0;-51691749#4_0;0;0;1;143.79;9515.00;tricycle;0;0
9527.00;jinxie_tricycle_77;0;0;977360507#0_0;0;0;1;1136.47;9510.00;tricycle;0;0
9528.00;beibi_taxi_62;0;0;-51691749#4_0;0;0;1;143.78;9518.00;taxi;0;0
9532.00;jinxie_tricycle_78;0;0;977360507#0_0;0;0;1;1136.44;9516.00;tricycle;0;0
9556.00;dongchong_taxi_1;0;0;977360507#0_0;0;0;1;1136.44;9526.00;taxi;0;0
9557.00;dongchong_private_25;0;0;977360507#0_0;0;0;1;1136.47;9477.00;private;0;0
9558.00;dongchong_private_29;0;0;977360507#0_0;0;0;1;1136.46;9521.00;private;0;0
9559.00;dongchong_private_32;0;0;977360507#0_0;0;0;1;1136.46;9531.00;private;0;0
9560.00;dongchong_private_39;0;0;977360507#0_0;0;0;1;1136.46;9501.00;private;0;0
9561.00;jinxie_private_79;0;0;977360507#0_0;0;0;1;1136.47;9496.00;private;0;0
9562.00;dongchong_taxi_25;0;0;977360507#0_0;0;0;1;1136.44;9487.00;taxi;0;0
9563.00;jinxie_taxi_45;0;0;977360507#0_0;0;0;1;1136.47;9540.00;taxi;0;0
9564.00;jinxie_taxi_78;0;0;977360507#0_0;0;0;1;1136.45;9482.00;taxi;0;0
9565.00;dongchong_taxi_28;0;0;977360507#0_0;0;0;1;1136.45;9555.00;taxi;0;0
9566.00;dongchong_tricycle_25;0;0;977360507#0_0;0;0;1;1136.47;9550.00;tricycle;0;0
9567.00;dongchong_tricycle_29;0;0;977360507#0_0;0;0;1;1136.47;9545.00;tricycle;0;0
9568.00;dongchong_tricycle_30;0;0;977360507#0_0;0;0;1;1136.47;9536.00;tricycle;0;0
9573.00;beibi_tricycle_55;0;0;-51691749#4_0;0;0;1;143.78;9562.00;tricycle;0;0
9582.00;beibi_taxi_66;0;0;-51691749#4_0;0;0;1;143.78;9572.00;taxi;0;0
9595.00;beigang_motorcycle_28;0;0;715792677_0;0;0;1;281.31;9585.00;motorcycle;0;0
9603.00;beibi_private_45;0;0;-51691749#4_0;0;0;1;143.78;9593.00;private;0;0
9609.00;beibi_tricycle_40;0;0;-51691749#4_0;0;0;1;143.79;9599.00;tricycle;0;0
9613.00;beigang_motorcycle_29;0;0;715792677_0;0;0;1;281.34;9603.00;motorcycle;0;0
9626.00;beibi_motorcycle_33;0;0;-51691749#4_0;0;0;1;143.79;9616.00;motorcycle;0;0
9628.00;beigang_motorcycle_30;0;0;715792677_0;0;0;1;281.34;9618.00;motorcycle;0;0
9643.00;beibi_private_44;0;0;-51691749#4_0;0;0;1;143.78;9621.00;private;0;0
9644.00;beibi_private_68;0;0;-51691749#4_0;0;0;1;143.79;9633.00;private;0;0
9647.00;beibi_private_42;0;0;-51691749#4_0;0;0;1;143.78;9637.00;private;0;0
9652.00;beibi_private_70;0;0;-51691749#4_0;0;0;1;143.79;9642.00;private;0;0
9663.00;dongchong_motorcycle_18;0;0;977360507#0_0;0;0;1;1136.44;9650.00;motorcycle;0;0
9668.00;dongchong_taxi_26;0;0;977360507#0_0;0;0;1;1136.47;9655.00;taxi;0;0
9680.00;beibi_private_55;0;0;-51691749#4_0;0;0;1;143.79;9662.00;private;0;0
9681.00;beibi_private_69;0;0;-51691749#4_0;0;0;1;143.78;9666.00;private;0;0
9682.00;beibi_taxi_68;0;0;-51691749#4_0;0;0;1;143.77;9658.00;taxi;0;0
9683.00;beibi_motorcycle_68;0;0;-51691749#4_0;0;0;1;143.79;9671.00;motorcycle;0;0
9688.00;dongchong_motorcycle_34;0;0;977360507#0_0;0;0;1;1136.46;9677.00;motorcycle;0;0
9691.00;beibi_tricycle_78;0;0;-51691749#4_0;0;0;1;143.78;9676.00;tricycle;0;0
9696.00;beibi_taxi_43;0;0;-51691749#4_0;0;0;1;143.78;9679.00;taxi;0;0
