id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
dongchong_taxi9,259.0,1163782197#2_0,5.1,0.0,259.0,75650.0,977360507#0_0,1136.47,1.55,75391.0,796644.27,1595.0,33.0,1411.0,12412.1,4.0,tripinfo_dongchong_taxi9 routing_dongchong_taxi9,taxi,0.93,
houshan_bus0,0.0,1068471755#2_0,12.1,0.0,0.0,57601.0,-51691749#4_0,143.79,1.01,57601.0,656967.8,642.0,25.0,607.0,9662.07,1.0,tripinfo_houshan_bus0 routing_houshan_bus0,bus,1.0,
houshan_bus1,6.0,1068471755#2_0,12.1,0.0,6.0,57592.0,-51691749#4_0,143.79,0.7,57586.0,656967.92,705.0,25.0,666.0,9589.84,1.0,tripinfo_houshan_bus1 routing_houshan_bus1,bus,1.0,
houshan_bus2,12.0,1068471755#2_0,12.1,0.0,12.0,57593.0,-51691749#4_0,143.79,1.14,57581.0,656967.2,864.0,28.0,616.0,9632.77,1.0,tripinfo_houshan_bus2 routing_houshan_bus2,bus,1.0,
houshan_bus3,18.0,1068471755#2_0,12.1,0.0,18.0,57594.0,-51691749#4_0,143.79,0.8,57576.0,656967.89,757.0,22.0,699.0,9544.84,1.0,tripinfo_houshan_bus3 routing_houshan_bus3,bus,1.0,
houshan_bus4,24.0,1068471755#2_0,12.1,0.0,24.0,57595.0,-51691749#4_0,143.79,0.78,57571.0,656967.62,823.0,30.0,602.0,9639.13,1.0,tripinfo_houshan_bus4 routing_houshan_bus4,bus,1.0,
houshan_bus5,30.0,1068471755#2_0,12.1,0.0,30.0,57596.0,-51691749#4_0,143.79,1.02,57566.0,656967.01,798.0,31.0,596.0,9639.6,1.0,tripinfo_houshan_bus5 routing_houshan_bus5,bus,1.0,
houshan_bus6,35.0,1068471755#2_0,12.1,0.0,35.0,57597.0,-51691749#4_0,143.79,0.82,57562.0,656968.06,855.0,26.0,768.0,9465.59,1.0,tripinfo_houshan_bus6 routing_houshan_bus6,bus,1.0,
houshan_bus7,41.0,1068471755#2_0,12.1,0.0,41.0,57598.0,-51691749#4_0,143.79,1.14,57557.0,656967.88,876.0,27.0,795.0,9431.27,1.0,tripinfo_houshan_bus7 routing_houshan_bus7,bus,1.0,
houshan_bus8,47.0,1068471755#2_0,12.1,0.0,47.0,57625.0,-51691749#4_0,143.79,1.09,57578.0,656968.02,940.0,31.0,779.0,9469.16,1.0,tripinfo_houshan_bus8 routing_houshan_bus8,bus,1.0,
houshan_bus9,52.0,1068471755#2_0,12.1,0.0,52.0,57599.0,-51691749#4_0,143.79,1.15,57547.0,656967.98,868.0,30.0,745.0,9471.43,1.0,tripinfo_houshan_bus9 routing_houshan_bus9,bus,1.0,
houshan_motorcycle0,112.0,1068471755#2_0,2.3,0.0,112.0,57262.0,-51691749#4_0,143.79,3.58,57150.0,657388.91,424.0,39.0,165.0,16800.76,2.0,tripinfo_houshan_motorcycle0 routing_houshan_motorcycle0,motorcycle,1.18,
houshan_motorcycle1,115.0,1068471755#2_0,2.3,0.0,115.0,57258.0,-51691749#4_0,143.79,5.45,57143.0,657388.41,439.0,38.0,208.0,15906.17,2.0,tripinfo_houshan_motorcycle1 routing_houshan_motorcycle1,motorcycle,1.15,
houshan_motorcycle2,117.0,1068471755#2_0,2.3,0.0,117.0,59317.0,-51691749#4_0,143.79,3.65,59200.0,657389.25,436.0,32.0,144.0,11936.06,2.0,tripinfo_houshan_motorcycle2 routing_houshan_motorcycle2,motorcycle,1.01,
houshan_motorcycle3,120.0,1068471755#2_0,2.3,0.0,120.0,57528.0,-51691749#4_0,143.79,3.45,57408.0,657388.82,427.0,39.0,156.0,16834.68,2.0,tripinfo_houshan_motorcycle3 routing_houshan_motorcycle3,motorcycle,1.17,
houshan_motorcycle4,121.0,1068471755#2_0,2.3,0.0,121.0,58541.0,-51691749#4_0,143.79,3.22,58420.0,657389.5,299.0,32.0,125.0,10682.85,2.0,tripinfo_houshan_motorcycle4 routing_houshan_motorcycle4,motorcycle,0.99,
houshan_motorcycle5,123.0,1068471755#2_0,2.3,0.0,123.0,58514.0,-51691749#4_0,143.79,3.92,58391.0,657389.09,282.0,26.0,158.0,11782.48,2.0,tripinfo_houshan_motorcycle5 routing_houshan_motorcycle5,motorcycle,1.02,
houshan_motorcycle6,125.0,1068471755#2_0,2.3,0.0,125.0,59464.0,-51691749#4_0,143.79,4.87,59339.0,657389.46,210.0,29.0,143.0,10527.93,2.0,tripinfo_houshan_motorcycle6 routing_houshan_motorcycle6,motorcycle,0.97,
houshan_motorcycle7,127.0,1068471755#2_0,2.3,0.0,127.0,57519.0,-51691749#4_0,143.79,5.63,57392.0,657389.53,423.0,30.0,211.0,17033.01,2.0,tripinfo_houshan_motorcycle7 routing_houshan_motorcycle7,motorcycle,1.18,
houshan_motorcycle8,129.0,1068471755#2_0,2.3,0.0,129.0,58241.0,-51691749#4_0,143.79,4.95,58112.0,657389.09,304.0,33.0,139.0,15005.59,2.0,tripinfo_houshan_motorcycle8 routing_houshan_motorcycle8,motorcycle,1.1,
houshan_motorcycle9,131.0,1068471755#2_0,2.3,0.0,131.0,61798.0,-51691749#4_0,143.79,5.01,61667.0,657389.41,150.0,20.0,139.0,8935.31,2.0,tripinfo_houshan_motorcycle9 routing_houshan_motorcycle9,motorcycle,0.9,
houshan_private0,153.0,1068471755#2_0,5.1,0.0,153.0,59308.0,-51691749#4_0,143.79,2.07,59155.0,657386.92,406.0,30.0,226.0,10078.44,2.0,tripinfo_houshan_private0 routing_houshan_private0,private,0.97,
houshan_private1,156.0,1068471755#2_0,5.1,0.0,156.0,59713.0,-51691749#4_0,143.79,2.13,59557.0,657386.18,471.0,35.0,272.0,10378.33,2.0,tripinfo_houshan_private1 routing_houshan_private1,private,0.97,
houshan_private10,183.0,1068471755#2_0,5.1,0.0,183.0,58095.0,-51691749#4_0,143.79,1.71,57912.0,658437.99,650.0,37.0,452.0,13140.8,3.0,tripinfo_houshan_private10 routing_houshan_private10,private,1.07,
houshan_private11,186.0,1068471755#2_0,5.1,0.0,186.0,59759.0,-51691749#4_0,143.79,2.59,59573.0,658438.49,560.0,43.0,172.0,8791.82,3.0,tripinfo_houshan_private11 routing_houshan_private11,private,0.94,
houshan_private12,188.0,1068471755#2_0,5.1,0.0,188.0,58670.0,-51691749#4_0,143.79,1.68,58482.0,658439.01,474.0,36.0,291.0,9824.41,3.0,tripinfo_houshan_private12 routing_houshan_private12,private,0.98,
houshan_private13,191.0,1068471755#2_0,5.1,0.0,191.0,58122.0,-51691749#4_0,143.79,2.17,57931.0,658438.64,644.0,40.0,422.0,12024.04,3.0,tripinfo_houshan_private13 routing_houshan_private13,private,1.04,
houshan_private14,195.0,1068471755#2_0,5.1,0.0,195.0,58679.0,-51691749#4_0,143.79,2.31,58484.0,658438.59,571.0,39.0,284.0,9871.14,3.0,tripinfo_houshan_private14 routing_houshan_private14,private,0.98,
houshan_private15,198.0,1068471755#2_0,5.1,0.0,198.0,59300.0,-51691749#4_0,143.79,2.04,59102.0,658437.78,593.0,42.0,178.0,9330.2,3.0,tripinfo_houshan_private15 routing_houshan_private15,private,0.96,
houshan_private16,201.0,1068471755#2_0,5.1,0.0,201.0,58112.0,-51691749#4_0,143.79,1.5,57911.0,658437.34,788.0,43.0,484.0,12559.13,3.0,tripinfo_houshan_private16 routing_houshan_private16,private,1.06,
houshan_private17,204.0,1068471755#2_0,5.1,0.0,204.0,58672.0,-51691749#4_0,143.79,1.64,58468.0,658437.9,590.0,46.0,288.0,10129.52,3.0,tripinfo_houshan_private17 routing_houshan_private17,private,0.99,
houshan_private18,207.0,1068471755#2_0,5.1,0.0,207.0,58676.0,-51691749#4_0,143.79,2.48,58469.0,658438.11,603.0,35.0,331.0,10290.75,3.0,tripinfo_houshan_private18 routing_houshan_private18,private,0.99,
houshan_private19,210.0,1068471755#2_0,5.1,0.0,210.0,58115.0,-51691749#4_0,143.79,1.78,57905.0,658440.01,758.0,41.0,457.0,12173.2,3.0,tripinfo_houshan_private19 routing_houshan_private19,private,1.05,
houshan_private2,159.0,1068471755#2_0,5.1,0.0,159.0,58184.0,-51691749#4_0,143.79,1.85,58025.0,657385.69,563.0,32.0,348.0,14412.47,2.0,tripinfo_houshan_private2 routing_houshan_private2,private,1.09,
houshan_private20,213.0,1068471755#2_0,5.1,0.0,213.0,59920.0,-51691749#4_0,143.79,2.09,59707.0,658438.89,655.0,49.0,241.0,6973.85,3.0,tripinfo_houshan_private20 routing_houshan_private20,private,0.9,
houshan_private21,216.0,1068471755#2_0,5.1,0.0,216.0,58099.0,-51691749#4_0,143.79,2.12,57883.0,658437.75,954.0,48.0,543.0,13992.0,3.0,tripinfo_houshan_private21 routing_houshan_private21,private,1.09,
houshan_private22,219.0,1068471755#2_0,5.1,0.0,219.0,58603.0,-51691749#4_0,143.79,2.13,58384.0,658437.99,746.0,47.0,390.0,15354.55,3.0,tripinfo_houshan_private22 routing_houshan_private22,private,1.11,
houshan_private23,222.0,1068471755#2_0,5.1,0.0,222.0,58611.0,-51691749#4_0,143.79,1.72,58389.0,658438.75,722.0,48.0,376.0,13814.76,3.0,tripinfo_houshan_private23 routing_houshan_private23,private,1.07,
houshan_private24,225.0,1068471755#2_0,5.1,0.0,225.0,57221.0,-51691749#4_0,143.79,1.47,56996.0,658437.86,752.0,59.0,388.0,17426.98,3.0,tripinfo_houshan_private24 routing_houshan_private24,private,1.21,
houshan_private25,228.0,1068471755#2_0,5.1,0.0,228.0,58140.0,-51691749#4_0,143.79,2.4,57912.0,658437.93,987.0,51.0,673.0,16016.17,3.0,tripinfo_houshan_private25 routing_houshan_private25,private,1.15,
houshan_private26,231.0,1068471755#2_0,5.1,0.0,231.0,56616.0,-51691749#4_0,143.79,1.37,56385.0,658438.32,514.0,34.0,330.0,14143.37,3.0,tripinfo_houshan_private26 routing_houshan_private26,private,1.13,
houshan_private27,234.0,1068471755#2_0,5.1,0.0,234.0,58697.0,-51691749#4_0,143.79,2.45,58463.0,658438.75,697.0,49.0,258.0,9567.54,3.0,tripinfo_houshan_private27 routing_houshan_private27,private,0.98,
houshan_private28,237.0,1068471755#2_0,5.1,0.0,237.0,58131.0,-51691749#4_0,143.79,1.81,57894.0,658437.65,1048.0,52.0,743.0,16942.26,3.0,tripinfo_houshan_private28 routing_houshan_private28,private,1.18,
houshan_private29,240.0,1068471755#2_0,5.1,0.0,240.0,57102.0,-51691749#4_0,143.79,2.56,56862.0,658652.08,526.0,35.0,261.0,14771.02,4.0,tripinfo_houshan_private29 routing_houshan_private29,private,1.13,
houshan_private3,162.0,1068471755#2_0,5.1,0.0,162.0,57512.0,-51691749#4_0,143.79,2.34,57350.0,657386.06,431.0,33.0,230.0,15400.94,2.0,tripinfo_houshan_private3 routing_houshan_private3,private,1.14,
houshan_private30,242.0,1068471755#2_0,5.1,0.0,242.0,57098.0,-51691749#4_0,143.79,1.96,56856.0,658651.24,617.0,35.0,307.0,15528.98,4.0,tripinfo_houshan_private30 routing_houshan_private30,private,1.16,
houshan_private31,246.0,1068471755#2_0,5.1,0.0,246.0,61947.0,-51691749#4_0,143.79,1.88,61701.0,657386.67,699.0,45.0,256.0,7241.81,4.0,tripinfo_houshan_private31 routing_houshan_private31,private,0.87,
houshan_private32,249.0,1068471755#2_0,5.1,0.0,249.0,63086.0,-51691749#4_0,143.79,2.44,62837.0,656975.2,750.0,40.0,442.0,7778.76,4.0,tripinfo_houshan_private32 routing_houshan_private32,private,0.87,
houshan_private33,252.0,1068471755#2_0,5.1,0.0,252.0,63188.0,-51691749#4_0,143.79,2.38,62936.0,656975.19,548.0,45.0,175.0,5357.81,3.0,tripinfo_houshan_private33 routing_houshan_private33,private,0.82,
houshan_private34,255.0,1068471755#2_0,5.1,0.0,255.0,61730.0,-51691749#4_0,143.79,1.65,61475.0,657387.01,731.0,45.0,236.0,10694.94,4.0,tripinfo_houshan_private34 routing_houshan_private34,private,0.94,
houshan_private35,258.0,1068471755#2_0,5.1,0.0,258.0,57181.0,-51691749#4_0,143.79,1.98,56923.0,659704.65,963.0,42.0,624.0,9133.8,4.0,tripinfo_houshan_private35 routing_houshan_private35,private,1.01,
houshan_private36,261.0,1068471755#2_0,5.1,0.0,261.0,61901.0,-51691749#4_0,143.79,1.39,61640.0,657386.16,765.0,46.0,270.0,10192.73,4.0,tripinfo_houshan_private36 routing_houshan_private36,private,0.93,
houshan_private37,264.0,1068471755#2_0,5.1,0.0,264.0,61841.0,-51691749#4_0,143.79,1.72,61577.0,657385.84,846.0,47.0,331.0,11478.23,4.0,tripinfo_houshan_private37 routing_houshan_private37,private,0.95,
houshan_private38,267.0,1068471755#2_0,5.1,0.0,267.0,57162.0,-51691749#4_0,143.79,1.42,56895.0,659704.19,836.0,42.0,503.0,9082.59,4.0,tripinfo_houshan_private38 routing_houshan_private38,private,1.0,
houshan_private39,270.0,1068471755#2_0,5.1,0.0,270.0,63148.0,-51691749#4_0,143.79,2.44,62878.0,657387.25,931.0,56.0,267.0,9919.74,4.0,tripinfo_houshan_private39 routing_houshan_private39,private,0.9,
houshan_private4,165.0,1068471755#2_0,5.1,0.0,165.0,58602.0,-51691749#4_0,143.79,1.72,58437.0,657387.12,571.0,33.0,419.0,12933.56,2.0,tripinfo_houshan_private4 routing_houshan_private4,private,1.05,
houshan_private40,273.0,1068471755#2_0,5.1,0.0,273.0,63078.0,-51691749#4_0,143.79,2.55,62805.0,657386.51,1049.0,58.0,385.0,12923.17,4.0,tripinfo_houshan_private40 routing_houshan_private40,private,0.96,
houshan_private41,276.0,1068471755#2_0,5.1,0.0,276.0,57159.0,-51691749#4_0,143.79,2.18,56883.0,659704.3,981.0,48.0,656.0,9746.17,4.0,tripinfo_houshan_private41 routing_houshan_private41,private,1.02,
houshan_private42,279.0,1068471755#2_0,5.1,0.0,279.0,57172.0,-51691749#4_0,143.79,1.88,56893.0,659703.4,946.0,46.0,568.0,9280.35,4.0,tripinfo_houshan_private42 routing_houshan_private42,private,1.01,
houshan_private43,282.0,1068471755#2_0,5.1,0.0,282.0,63130.0,-51691749#4_0,143.79,2.55,62848.0,657386.22,1051.0,49.0,419.0,11763.82,4.0,tripinfo_houshan_private43 routing_houshan_private43,private,0.93,
houshan_private44,285.0,1068471755#2_0,5.1,0.0,285.0,57327.0,-51691749#4_0,143.79,1.43,57042.0,658652.02,634.0,42.0,283.0,16698.17,4.0,tripinfo_houshan_private44 routing_houshan_private44,private,1.18,
houshan_private45,288.0,1068471755#2_0,5.1,0.0,288.0,63157.0,-51691749#4_0,143.79,1.3,62869.0,657386.7,881.0,48.0,276.0,9375.37,4.0,tripinfo_houshan_private45 routing_houshan_private45,private,0.89,
houshan_private46,291.0,1068471755#2_0,5.1,0.0,291.0,57331.0,-51691749#4_0,143.79,2.44,57040.0,658651.72,992.0,44.0,349.0,15815.61,4.0,tripinfo_houshan_private46 routing_houshan_private46,private,1.16,
houshan_private47,294.0,1068471755#2_0,5.1,0.0,294.0,57984.0,-51691749#4_0,143.79,1.67,57690.0,659703.54,939.0,53.0,188.0,11011.64,4.0,tripinfo_houshan_private47 routing_houshan_private47,private,1.02,
houshan_private48,297.0,1068471755#2_0,5.1,0.0,297.0,59873.0,-51691749#4_0,143.79,2.39,59576.0,657386.78,650.0,38.0,276.0,10195.84,4.0,tripinfo_houshan_private48 routing_houshan_private48,private,0.96,
houshan_private49,300.0,1068471755#2_0,5.1,0.0,300.0,57253.0,-51691749#4_0,143.79,1.47,56953.0,658240.67,989.0,44.0,460.0,15903.08,5.0,tripinfo_houshan_private49 routing_houshan_private49,private,1.17,
houshan_private5,168.0,1068471755#2_0,5.1,0.0,168.0,59720.0,-51691749#4_0,143.79,2.19,59552.0,657386.59,330.0,27.0,218.0,10091.73,2.0,tripinfo_houshan_private5 routing_houshan_private5,private,0.96,
houshan_private6,171.0,1068471755#2_0,5.1,0.0,171.0,58578.0,-51691749#4_0,143.79,2.39,58407.0,657385.42,698.0,32.0,513.0,14926.45,2.0,tripinfo_houshan_private6 routing_houshan_private6,private,1.1,
houshan_private7,174.0,1068471755#2_0,5.1,0.0,174.0,59295.0,-51691749#4_0,143.79,2.22,59121.0,657386.64,456.0,31.0,280.0,10682.88,2.0,tripinfo_houshan_private7 routing_houshan_private7,private,0.98,
houshan_private8,177.0,1068471755#2_0,5.1,0.0,177.0,59285.0,-51691749#4_0,143.79,1.58,59108.0,657386.35,492.0,31.0,334.0,10577.69,2.0,tripinfo_houshan_private8 routing_houshan_private8,private,0.98,
houshan_private9,180.0,1068471755#2_0,5.1,0.0,180.0,57242.0,-51691749#4_0,143.79,1.61,57062.0,658438.21,415.0,38.0,227.0,15850.39,3.0,tripinfo_houshan_private9 routing_houshan_private9,private,1.16,
houshan_taxi0,454.0,1068471755#2_0,5.1,0.0,454.0,60170.0,-51691749#4_0,143.79,2.19,59716.0,658239.98,929.0,37.0,509.0,14983.85,5.0,tripinfo_houshan_taxi0 routing_houshan_taxi0,taxi,1.07,
houshan_taxi1,457.0,1068471755#2_0,5.1,0.0,457.0,62659.0,-51691749#4_0,143.79,1.97,62202.0,658240.67,1616.0,35.0,1301.0,11606.96,5.0,tripinfo_houshan_taxi1 routing_houshan_taxi1,taxi,0.96,
houshan_taxi10,484.0,1068471755#2_0,5.1,0.0,484.0,63027.0,-51691749#4_0,143.79,2.46,62543.0,658240.54,1969.0,38.0,1585.0,13907.14,5.0,tripinfo_houshan_taxi10 routing_houshan_taxi10,taxi,1.01,
houshan_taxi11,487.0,1068471755#2_0,5.1,0.0,487.0,63097.0,-51691749#4_0,143.79,2.08,62610.0,658240.87,1743.0,36.0,1392.0,12371.32,5.0,tripinfo_houshan_taxi11 routing_houshan_taxi11,taxi,0.97,
